customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,late_payments,churned,churn_probability,estimated_clv,clv_at_risk,risk_category,value_category,retention_strategy
CUST_002190,48,M,20.1,73.19,1447.56,Two year,Mailed check,DSL,1,2,0,0.0,1756.56,0.0,,Medium Value,No Action Required
CUST_002191,18,M,3.9,86.8,373.12,Month-to-month,Bank transfer,Fiber optic,1,1,1,0.5311451151348698,2083.2,1106.4815038489608,Medium Risk,High Value,Proactive Engagement
CUST_002192,46,F,15.2,60.84,1064.48,Month-to-month,Electronic check,No,4,0,1,0.7542074086051997,1460.16,1101.2634897489686,High Risk,Medium Value,Standard Retention Outreach
CUST_002193,70,M,42.7,131.99,5715.99,One year,Electronic check,Fiber optic,2,0,0,0.2286509534621593,3167.76,724.3113443392898,Low Risk,High Value,No Action Required
CUST_002194,19,F,1.0,49.89,98.81,Month-to-month,Mailed check,No,2,0,1,0.46008232103259533,1197.3600000000001,550.8841679115884,Medium Risk,Low Value,Basic Monitoring
CUST_002195,42,M,7.6,108.61,634.19,Month-to-month,Electronic check,Fiber optic,2,3,1,0.8956141904284468,2606.64,2334.5437733384065,High Risk,High Value,Premium Retention Program
CUST_002196,30,M,1.0,63.47,107.8,One year,Credit card,DSL,4,0,0,0.351850343018471,1523.28,535.9665905131765,Medium Risk,Medium Value,Basic Monitoring
CUST_002197,46,F,12.9,23.64,477.1,One year,Mailed check,No,4,0,0,0.07293528741978877,567.36,41.38056467049136,Low Risk,Low Value,No Action Required
CUST_002198,40,M,31.3,77.07,2109.33,Month-to-month,Mailed check,No,2,3,1,0.3814866546789116,1849.6799999999998,705.6282354264891,Medium Risk,High Value,Proactive Engagement
CUST_002199,30,M,38.5,72.87,2872.91,Month-to-month,Credit card,DSL,4,2,1,0.45274806530520956,1748.88,791.8020364509749,Medium Risk,Medium Value,Basic Monitoring
CUST_002200,47,M,69.7,38.72,2682.37,Month-to-month,Electronic check,DSL,1,0,1,0.4064774019830275,929.28,377.7313201147878,Medium Risk,Low Value,Basic Monitoring
CUST_002201,67,M,22.5,41.94,859.06,Month-to-month,Bank transfer,Fiber optic,1,1,1,0.4069994414669947,1006.56,409.66935780301816,Medium Risk,Low Value,Basic Monitoring
CUST_002202,37,M,7.1,64.38,534.2,Month-to-month,Bank transfer,Fiber optic,1,1,1,0.33550444527501444,1545.12,518.3946284833303,Medium Risk,Medium Value,Basic Monitoring
CUST_002203,50,M,61.9,73.74,4735.36,One year,Bank transfer,DSL,2,0,0,0.0,1769.7599999999998,0.0,,Medium Value,No Action Required
CUST_002204,20,M,35.8,20.0,794.19,Two year,Mailed check,DSL,5,2,1,0.25718405085358165,480.0,123.4483444097192,Low Risk,Low Value,No Action Required
CUST_002205,25,M,20.5,91.33,1835.45,Month-to-month,Mailed check,Fiber optic,2,2,0,0.3049006813519268,2191.92,668.3179014689155,Medium Risk,High Value,Proactive Engagement
CUST_002206,47,F,28.5,52.64,1408.41,One year,Credit card,DSL,1,1,0,0.0,1263.3600000000001,0.0,,Low Value,No Action Required
CUST_002207,62,M,61.9,31.71,1978.63,Month-to-month,Electronic check,DSL,3,2,1,0.5338050214778339,761.04,406.24697354549073,Medium Risk,Low Value,Basic Monitoring
CUST_002208,45,M,29.9,88.53,2734.97,One year,Credit card,Fiber optic,3,3,0,0.10910861668820382,2124.7200000000003,231.82526004976046,Low Risk,High Value,No Action Required
CUST_002209,35,F,11.0,64.41,671.54,One year,Mailed check,No,3,0,0,0.25326109495925353,1545.84,391.50113103181246,Low Risk,Medium Value,No Action Required
CUST_002210,39,F,30.0,95.4,2829.36,Two year,Bank transfer,Fiber optic,0,0,0,0.0,2289.6000000000004,0.0,,High Value,No Action Required
CUST_002211,21,F,1.0,75.95,358.15,Month-to-month,Electronic check,Fiber optic,2,1,0,0.37051871336797465,1822.8000000000002,675.3815107271442,Medium Risk,Medium Value,Basic Monitoring
CUST_002212,49,M,11.7,64.96,869.38,Month-to-month,Bank transfer,Fiber optic,0,2,1,0.4842996542031462,1559.04,755.042532888873,Medium Risk,Medium Value,Basic Monitoring
CUST_002213,53,F,12.5,61.18,880.65,One year,Electronic check,Fiber optic,5,0,1,0.3142431328166577,1468.32,461.4094767773548,Medium Risk,Medium Value,Basic Monitoring
CUST_002214,33,F,4.4,77.07,191.58,Month-to-month,Bank transfer,DSL,2,0,0,0.3192369325232075,1849.6799999999998,590.4861693495264,Medium Risk,High Value,Proactive Engagement
CUST_002215,32,M,1.0,54.66,-16.06,Month-to-month,Electronic check,DSL,3,0,1,0.6383914015656866,1311.84,837.4673762299303,Medium Risk,Low Value,Basic Monitoring
CUST_002216,43,M,3.4,43.69,157.56,Month-to-month,Bank transfer,DSL,6,1,1,0.5919391140648786,1048.56,620.6836774438691,Medium Risk,Low Value,Basic Monitoring
CUST_002217,33,F,25.5,80.25,1947.39,One year,Credit card,No,1,3,0,0.07381166714266896,1926.0,142.1612709167804,Low Risk,High Value,No Action Required
CUST_002218,39,F,38.9,61.39,2548.19,Month-to-month,Mailed check,No,3,1,1,0.4186889319151419,1473.3600000000001,616.8795247264935,Medium Risk,Medium Value,Basic Monitoring
CUST_002219,71,M,106.6,65.84,7156.78,Two year,Credit card,Fiber optic,5,3,0,0.33618770130974324,1580.16,531.2303581016039,Medium Risk,Medium Value,Basic Monitoring
CUST_002220,36,M,10.2,92.23,887.89,Month-to-month,Bank transfer,No,1,0,1,0.6474573285995825,2213.52,1433.1597460017479,Medium Risk,High Value,Proactive Engagement
CUST_002221,34,M,22.0,62.15,1542.89,Month-to-month,Electronic check,No,3,2,1,0.45413659427371345,1491.6,677.390144018671,Medium Risk,Medium Value,Basic Monitoring
CUST_002222,30,M,66.4,65.38,4340.94,One year,Credit card,No,2,1,0,0.015626867769242027,1569.12,24.520430754073047,Low Risk,Medium Value,No Action Required
CUST_002223,51,M,4.4,50.01,478.3,Month-to-month,Bank transfer,DSL,2,1,0,0.42333317652205926,1200.24,508.1014117888364,Medium Risk,Low Value,Basic Monitoring
CUST_002224,37,F,30.4,75.77,2314.06,Month-to-month,Mailed check,Fiber optic,3,0,0,0.2673052698790697,1818.48,486.0892871696907,Low Risk,Medium Value,No Action Required
CUST_002225,30,M,33.8,73.75,2546.82,Month-to-month,Electronic check,Fiber optic,1,0,1,0.5403218917241044,1770.0,956.3697483516647,Medium Risk,Medium Value,Basic Monitoring
CUST_002226,59,M,2.2,87.52,335.72,Month-to-month,Credit card,Fiber optic,2,0,1,0.49784243753971974,2100.48,1045.7080832034305,Medium Risk,High Value,Proactive Engagement
CUST_002227,61,M,47.4,50.52,2522.59,One year,Mailed check,DSL,3,1,0,0.04788797428436444,1212.48,58.0632110603062,Low Risk,Low Value,No Action Required
CUST_002228,30,M,40.3,53.55,2206.81,Month-to-month,Bank transfer,Fiber optic,1,2,1,0.2673506914236885,1285.1999999999998,343.5991086177244,Low Risk,Low Value,No Action Required
CUST_002229,18,M,1.0,84.8,70.69,Two year,Electronic check,Fiber optic,0,0,0,0.32906779996553687,2035.1999999999998,669.7187864898606,Medium Risk,High Value,Proactive Engagement
CUST_002230,55,F,2.3,71.31,214.85,One year,Bank transfer,No,2,2,1,0.04329049542711294,1711.44,74.08908549377817,Low Risk,Medium Value,No Action Required
CUST_002231,29,M,1.2,42.34,-30.42,Month-to-month,Electronic check,Fiber optic,1,0,0,0.5249177828047076,1016.1600000000001,533.4004541748317,Medium Risk,Low Value,Basic Monitoring
CUST_002232,51,F,9.8,97.66,970.56,Month-to-month,Mailed check,DSL,3,1,1,0.44360509343236176,2343.84,1039.7393621905069,Medium Risk,High Value,Proactive Engagement
CUST_002233,18,M,17.1,22.54,274.16,Month-to-month,Mailed check,DSL,4,1,0,0.6016532101164189,540.96,325.470320544578,Medium Risk,Low Value,Basic Monitoring
CUST_002234,53,F,18.2,84.61,1365.21,Month-to-month,Mailed check,Fiber optic,1,1,0,0.5539049225933212,2030.6399999999999,1124.7814920149017,Medium Risk,High Value,Proactive Engagement
CUST_002235,21,F,7.5,33.37,254.53,One year,Credit card,Fiber optic,5,0,1,0.38138582287632444,800.8799999999999,305.4442778251907,Medium Risk,Low Value,Basic Monitoring
CUST_002236,50,M,58.2,112.14,6655.33,Month-to-month,Credit card,Fiber optic,3,0,1,0.30361216937157004,2691.36,817.1296481598688,Medium Risk,High Value,Proactive Engagement
CUST_002237,40,M,11.0,26.39,383.42,Two year,Credit card,Fiber optic,0,1,0,0.14076717555211973,633.36,89.15629830769056,Low Risk,Low Value,No Action Required
CUST_002238,25,M,1.1,93.81,96.77,Month-to-month,Bank transfer,No,2,0,1,0.2453086537558813,2251.44,552.2977154121414,Low Risk,High Value,No Action Required
CUST_002239,33,M,8.6,62.96,714.13,Month-to-month,Credit card,DSL,0,1,0,0.38449962516840325,1511.04,580.994313614464,Medium Risk,Medium Value,Basic Monitoring
CUST_002240,50,M,18.2,55.83,958.02,Month-to-month,Electronic check,Fiber optic,2,0,1,0.4611446256468815,1339.92,617.8969067967695,Medium Risk,Medium Value,Basic Monitoring
CUST_002241,41,F,12.6,69.63,684.99,Month-to-month,Mailed check,No,0,0,1,0.4874337155238003,1671.12,814.5602306861332,Medium Risk,Medium Value,Basic Monitoring
CUST_002242,48,M,7.7,80.8,402.29,Two year,Bank transfer,No,1,1,0,0.17604092890601528,1939.1999999999998,341.3785693345448,Low Risk,High Value,No Action Required
CUST_002243,69,M,3.4,42.39,25.11,One year,Bank transfer,DSL,0,1,0,0.1050721605646137,1017.36,106.8962132720154,Low Risk,Low Value,No Action Required
CUST_002244,18,F,41.0,44.61,1912.44,Month-to-month,Credit card,DSL,1,0,0,0.2931565919035326,1070.6399999999999,313.8651735555981,Low Risk,Low Value,No Action Required
CUST_002245,64,M,120.0,81.24,9685.33,Two year,Electronic check,DSL,5,0,1,0.37091374309479086,1949.7599999999998,723.1927797364993,Medium Risk,High Value,Proactive Engagement
CUST_002246,41,F,9.6,22.32,260.22,Two year,Mailed check,No,2,1,0,0.1531557198667627,535.6800000000001,82.04245601822745,Low Risk,Low Value,No Action Required
CUST_002247,26,M,11.5,50.39,745.96,One year,Bank transfer,Fiber optic,3,2,0,0.03375977307332993,1209.3600000000001,40.82771916396229,Low Risk,Low Value,No Action Required
CUST_002248,20,F,23.1,141.02,3147.26,Two year,Mailed check,Fiber optic,0,1,0,0.10498681294886164,3384.4800000000005,355.3257686891633,Low Risk,High Value,No Action Required
CUST_002249,37,M,30.4,40.8,1288.89,One year,Electronic check,DSL,1,0,1,0.34317566935737914,979.1999999999999,336.03761543474565,Medium Risk,Low Value,Basic Monitoring
CUST_002250,53,F,11.9,93.7,1172.91,One year,Mailed check,DSL,3,0,1,0.16126406168681842,2248.8,362.6506219213173,Low Risk,High Value,No Action Required
CUST_002251,38,F,56.5,50.35,2757.53,Month-to-month,Credit card,Fiber optic,4,1,1,0.4185668782338292,1208.4,505.79621565775926,Medium Risk,Low Value,Basic Monitoring
CUST_002252,62,M,19.7,77.73,1666.92,Month-to-month,Mailed check,Fiber optic,3,1,0,0.29246797009278225,1865.52,545.6048475674871,Low Risk,High Value,No Action Required
CUST_002253,18,M,14.4,81.36,1139.96,One year,Bank transfer,Fiber optic,4,1,0,0.3200685460627737,1952.6399999999999,624.9786457840144,Medium Risk,High Value,Proactive Engagement
CUST_002254,39,M,25.0,93.22,2289.3,Two year,Credit card,DSL,0,0,0,0.0639217476105493,2237.2799999999997,143.01084749412973,Low Risk,High Value,No Action Required
CUST_002255,21,F,73.3,59.99,4607.65,One year,Credit card,DSL,4,1,0,0.08906659418360803,1439.76,128.2345196417915,Low Risk,Medium Value,No Action Required
CUST_002256,45,F,38.0,114.72,4409.6,Two year,Credit card,No,1,0,0,0.13086535638794033,2753.2799999999997,360.30896843578836,Low Risk,High Value,No Action Required
CUST_002257,53,F,1.0,50.27,142.8,Month-to-month,Credit card,DSL,3,1,1,0.3289308428109043,1206.48,396.84848323449984,Medium Risk,Low Value,Basic Monitoring
CUST_002258,33,M,9.7,70.86,822.39,One year,Bank transfer,No,1,1,0,0.07665724206066245,1700.6399999999999,130.36637213804497,Low Risk,Medium Value,No Action Required
CUST_002259,18,M,15.3,71.13,1020.55,One year,Electronic check,DSL,2,0,0,0.2229162889118218,1707.12,380.5448551271492,Low Risk,Medium Value,No Action Required
CUST_002260,42,F,9.1,36.95,459.87,One year,Electronic check,DSL,2,0,0,0.2192969706549503,886.8000000000001,194.47255357680993,Low Risk,Low Value,No Action Required
CUST_002261,46,M,28.9,57.85,1622.37,One year,Credit card,Fiber optic,3,1,0,0.0,1388.4,0.0,,Medium Value,No Action Required
CUST_002262,46,F,42.0,69.04,2845.54,Month-to-month,Electronic check,No,4,0,1,0.69494432858954,1656.96,1151.4949546997243,Medium Risk,Medium Value,Basic Monitoring
CUST_002263,58,M,31.5,54.2,1682.38,Month-to-month,Bank transfer,DSL,0,1,1,0.0808160539130087,1300.8000000000002,105.12552293004173,Low Risk,Low Value,No Action Required
CUST_002264,23,M,109.0,126.02,13671.17,Two year,Electronic check,Fiber optic,4,2,0,0.30734381245290326,3024.48,929.5552138875569,Medium Risk,High Value,Proactive Engagement
CUST_002265,50,F,7.6,44.03,418.5,Month-to-month,Electronic check,Fiber optic,3,1,0,0.6778186039278166,1056.72,716.2644751426024,Medium Risk,Low Value,Basic Monitoring
CUST_002266,57,M,49.9,94.49,4741.99,Month-to-month,Bank transfer,DSL,5,0,0,0.541919927442617,2267.7599999999998,1228.9443346572689,Medium Risk,High Value,Proactive Engagement
CUST_002267,18,M,34.9,86.41,2968.57,Month-to-month,Electronic check,DSL,5,0,0,0.6842069527010244,2073.84,1418.9357467894924,Medium Risk,High Value,Proactive Engagement
CUST_002268,44,M,10.8,64.65,765.24,Month-to-month,Credit card,No,2,0,0,0.3104505411392012,1551.6000000000001,481.69505963158457,Medium Risk,Medium Value,Basic Monitoring
CUST_002269,32,M,31.8,43.37,1351.36,One year,Credit card,DSL,1,0,0,0.0,1040.8799999999999,0.0,,Low Value,No Action Required
CUST_002270,38,M,2.6,45.79,87.98,One year,Bank transfer,Fiber optic,0,1,0,0.15764865767378825,1098.96,173.24956883718633,Low Risk,Low Value,No Action Required
CUST_002271,45,F,37.4,52.05,1950.5,Two year,Credit card,No,1,0,0,0.0,1249.1999999999998,0.0,,Low Value,No Action Required
CUST_002272,32,M,18.2,20.36,417.64,Month-to-month,Credit card,DSL,4,0,0,0.326484135372071,488.64,159.53320790820877,Medium Risk,Low Value,Basic Monitoring
CUST_002273,29,F,8.3,39.91,370.16,One year,Credit card,DSL,3,0,0,0.01200732397040731,957.8399999999999,11.501095191814937,Low Risk,Low Value,No Action Required
CUST_002274,40,M,25.6,27.94,678.76,Two year,Credit card,DSL,3,0,0,0.0,670.5600000000001,0.0,,Low Value,No Action Required
CUST_002275,23,M,24.6,98.65,2514.17,Two year,Credit card,DSL,1,2,0,0.08669814534979539,2367.6000000000004,205.2665289301756,Low Risk,High Value,No Action Required
CUST_002276,23,F,5.6,80.46,431.7,Two year,Electronic check,DSL,5,1,0,0.5104561452109457,1931.04,985.7112346481447,Medium Risk,High Value,Proactive Engagement
CUST_002277,50,F,1.0,84.65,19.15,One year,Bank transfer,Fiber optic,3,1,0,0.025354623867553244,2031.6000000000001,51.51045384932117,Low Risk,High Value,No Action Required
CUST_002278,22,M,13.6,79.72,940.9,Month-to-month,Mailed check,Fiber optic,3,0,0,0.4347056325080313,1913.28,831.7135925649661,Medium Risk,High Value,Proactive Engagement
CUST_002279,49,M,20.2,69.17,1497.58,Month-to-month,Bank transfer,Fiber optic,2,3,0,0.32570990716033454,1660.08,540.7045026787281,Medium Risk,Medium Value,Basic Monitoring
CUST_002280,46,F,50.2,101.52,5099.1,Two year,Bank transfer,No,2,0,0,0.0941046507579932,2436.48,229.28409947883526,Low Risk,High Value,No Action Required
CUST_002281,18,F,63.2,49.73,3165.0,Two year,Bank transfer,DSL,0,1,0,0.0,1193.52,0.0,,Low Value,No Action Required
CUST_002282,29,F,18.1,67.67,1326.62,One year,Electronic check,DSL,1,0,1,0.448193164317774,1624.08,727.9015543052104,Medium Risk,Medium Value,Basic Monitoring
CUST_002283,57,F,33.6,83.68,2767.05,Month-to-month,Bank transfer,DSL,3,2,1,0.48250170623899524,2008.3200000000002,969.017826673899,Medium Risk,High Value,Proactive Engagement
CUST_002284,25,M,13.9,31.97,306.49,One year,Bank transfer,DSL,0,1,0,0.0,767.28,0.0,,Low Value,No Action Required
CUST_002285,33,M,32.9,142.41,4692.12,Month-to-month,Electronic check,DSL,2,0,1,0.5588460595026933,3417.84,1910.0464160106853,Medium Risk,High Value,Proactive Engagement
CUST_002286,46,M,5.5,65.71,392.22,Month-to-month,Credit card,Fiber optic,1,3,0,0.39707726518429926,1577.04,626.2067302862473,Medium Risk,Medium Value,Basic Monitoring
CUST_002287,51,M,11.1,68.55,736.64,Month-to-month,Mailed check,No,0,2,0,0.36440137574974407,1645.1999999999998,599.5131433834789,Medium Risk,Medium Value,Basic Monitoring
CUST_002288,36,M,24.1,96.42,2474.8,Two year,Credit card,No,0,0,0,0.0922946255267179,2314.08,213.57714703886734,Low Risk,High Value,No Action Required
CUST_002289,31,F,1.0,87.87,-160.74,Month-to-month,Bank transfer,DSL,2,1,1,0.5345047321404647,2108.88,1127.2063395163832,Medium Risk,High Value,Proactive Engagement
CUST_002290,61,F,30.8,65.95,2140.89,One year,Credit card,No,2,0,0,0.0,1582.8000000000002,0.0,,Medium Value,No Action Required
CUST_002291,66,F,43.3,68.25,3035.94,Month-to-month,Electronic check,No,0,1,1,0.4251442444946514,1638.0,696.386272482239,Medium Risk,Medium Value,Basic Monitoring
CUST_002292,54,M,12.2,27.4,380.61,One year,Mailed check,DSL,3,0,0,0.09417653680867911,657.5999999999999,61.93049060538738,Low Risk,Low Value,No Action Required
CUST_002293,41,F,14.3,51.09,394.85,One year,Credit card,DSL,1,1,0,0.13239129336376745,1226.16,162.3329082709171,Low Risk,Low Value,No Action Required
CUST_002294,27,M,45.7,77.93,3692.68,Two year,Bank transfer,No,1,3,0,0.022687291510373492,1870.3200000000002,42.432495057681756,Low Risk,High Value,No Action Required
CUST_002295,27,M,35.9,76.1,2626.94,Month-to-month,Mailed check,Fiber optic,3,0,0,0.3956855202048598,1826.3999999999999,722.6800341021559,Medium Risk,Medium Value,Basic Monitoring
CUST_002296,47,M,8.2,95.53,728.49,Month-to-month,Bank transfer,No,1,2,1,0.3264407513165258,2292.7200000000003,748.437239358425,Medium Risk,High Value,Proactive Engagement
CUST_002297,46,F,9.4,61.99,565.41,One year,Credit card,Fiber optic,4,0,0,0.2202498944822551,1487.76,327.6789830149198,Low Risk,Medium Value,No Action Required
CUST_002298,61,M,27.3,30.32,867.28,Month-to-month,Credit card,DSL,3,1,0,0.1855591978042822,727.6800000000001,135.02771705822008,Low Risk,Low Value,No Action Required
CUST_002299,49,M,19.9,91.42,1881.21,Month-to-month,Bank transfer,DSL,2,0,0,0.30942640873484495,2194.08,678.9062948769486,Medium Risk,High Value,Proactive Engagement
CUST_002300,18,F,4.2,100.9,517.94,One year,Mailed check,No,1,2,0,0.3409272287351875,2421.6000000000004,825.5893771051302,Medium Risk,High Value,Proactive Engagement
CUST_002301,55,M,8.9,87.46,860.22,One year,Mailed check,DSL,2,0,0,0.14450990563095933,2099.04,303.33207231560885,Low Risk,High Value,No Action Required
CUST_002302,25,F,55.3,60.91,3391.01,Month-to-month,Mailed check,DSL,4,2,0,0.42180685329500256,1461.84,616.6141304207665,Medium Risk,Medium Value,Basic Monitoring
CUST_002303,34,M,28.0,91.11,2589.7,Month-to-month,Credit card,Fiber optic,1,0,0,0.2935225596401905,2186.64,641.828169811626,Low Risk,High Value,No Action Required
CUST_002304,43,F,102.4,150.0,15251.64,Two year,Credit card,DSL,0,1,0,0.020018192139282444,3600.0,72.0654917014168,Low Risk,High Value,No Action Required
CUST_002305,69,M,35.0,67.88,2298.11,One year,Bank transfer,DSL,3,1,0,0.0,1629.12,0.0,,Medium Value,No Action Required
CUST_002306,80,M,68.3,32.21,2290.06,Month-to-month,Bank transfer,Fiber optic,1,1,0,0.3136803674229354,773.04,242.48747123262598,Medium Risk,Low Value,Basic Monitoring
CUST_002307,49,F,5.8,50.34,378.03,Month-to-month,Electronic check,DSL,1,0,1,0.5967406017958632,1208.16,720.9581254656902,Medium Risk,Low Value,Basic Monitoring
CUST_002308,37,M,35.4,80.64,2929.16,One year,Electronic check,Fiber optic,3,1,0,0.20425923053655354,1935.3600000000001,395.31514441122425,Low Risk,High Value,No Action Required
CUST_002309,48,F,1.0,24.88,-26.56,Month-to-month,Electronic check,DSL,0,1,0,0.5454731123682833,597.12,325.7129048573494,Medium Risk,Low Value,Basic Monitoring
